StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,Q129,1-1-1-state_1,2-1-1-state_1,3-1-1-state_1,4-1-1-state_1,5-1-1-state_1,6-1-1-state_1,7-1-1-state_1,8-1-1-state_1,9-1-1-state_1,10-1-1-state_1,11-1-1-state_1,12-1-1-state_1,1-1-2-state_1,2-1-2-state_1,3-1-2-state_1,4-1-2-state_1,5-1-2-state_1,6-1-2-state_1,7-1-2-state_1,8-1-2-state_1,9-1-2-state_1,10-1-2-state_1,11-1-2-state_1,12-1-2-state_1,1-1-3-state_1,2-1-3-state_1,3-1-3-state_1,4-1-3-state_1,5-1-3-state_1,6-1-3-state_1,7-1-3-state_1,8-1-3-state_1,9-1-3-state_1,10-1-3-state_1,11-1-3-state_1,12-1-3-state_1,1-2-1-state_1,2-2-1-state_1,3-2-1-state_1,4-2-1-state_1,5-2-1-state_1,6-2-1-state_1,7-2-1-state_1,8-2-1-state_1,9-2-1-state_1,10-2-1-state_1,11-2-1-state_1,12-2-1-state_1,1-2-2-state_1,2-2-2-state_1,3-2-2-state_1,4-2-2-state_1,5-2-2-state_1,6-2-2-state_1,7-2-2-state_1,8-2-2-state_1,9-2-2-state_1,10-2-2-state_1,11-2-2-state_1,12-2-2-state_1,1-2-3-state_1,2-2-3-state_1,3-2-3-state_1,4-2-3-state_1,5-2-3-state_1,6-2-3-state_1,7-2-3-state_1,8-2-3-state_1,9-2-3-state_1,10-2-3-state_1,11-2-3-state_1,12-2-3-state_1,1-3-1-state_1,2-3-1-state_1,3-3-1-state_1,4-3-1-state_1,5-3-1-state_1,6-3-1-state_1,7-3-1-state_1,8-3-1-state_1,9-3-1-state_1,10-3-1-state_1,11-3-1-state_1,12-3-1-state_1,1-3-2-state_1,2-3-2-state_1,3-3-2-state_1,4-3-2-state_1,5-3-2-state_1,6-3-2-state_1,7-3-2-state_1,8-3-2-state_1,9-3-2-state_1,10-3-2-state_1,11-3-2-state_1,12-3-2-state_1,1-3-3-state_1,2-3-3-state_1,3-3-3-state_1,4-3-3-state_1,5-3-3-state_1,6-3-3-state_1,7-3-3-state_1,8-3-3-state_1,9-3-3-state_1,10-3-3-state_1,11-3-3-state_1,12-3-3-state_1,1-4-1-state_1,2-4-1-state_1,3-4-1-state_1,4-4-1-state_1,5-4-1-state_1,6-4-1-state_1,7-4-1-state_1,8-4-1-state_1,9-4-1-state_1,10-4-1-state_1,11-4-1-state_1,12-4-1-state_1,1-4-2-state_1,2-4-2-state_1,3-4-2-state_1,4-4-2-state_1,5-4-2-state_1,6-4-2-state_1,7-4-2-state_1,8-4-2-state_1,9-4-2-state_1,10-4-2-state_1,11-4-2-state_1,12-4-2-state_1,1-4-3-state_1,2-4-3-state_1,3-4-3-state_1,4-4-3-state_1,5-4-3-state_1,6-4-3-state_1,7-4-3-state_1,8-4-3-state_1,9-4-3-state_1,10-4-3-state_1,11-4-3-state_1,12-4-3-state_1,Check1,Check2,Check3,Check4,Q1232,Q1233,Q1233_3_TEXT,Q1234,Q1234_9_TEXT,Q1235,Q1236,Q1237,Face1,Face2,Face3,Face4,Face5,Face6,Face7,Face8,Face9,Face10,Face11,Face12,1-1,1-2,1-3,2-1,2-2,2-3,3-1,3-2,3-3,4-1,4-2,4-3
2021-07-31 14:55:00,2021-07-31 14:59:59,IP Address,73.177.5.231,100,299,True,2021-07-31 14:59:59,R_XwhSSXcvoVhrz9v,,,,,35.0847930908203125,-89.80139923095703125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61023295c56abc0a931f3d40,,,,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,,6,,,,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,H,L,O,U,22,Female,,Asian or Asian American,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 14:58:14,2021-07-31 15:00:19,IP Address,68.198.152.164,100,124,True,2021-07-31 15:00:19,R_2uKTaOJem9h1HDg,,,,,40.810302734375,-73.1685028076171875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fef7b491aed478eeac8466,,,,,3,,,,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,H,L,"O ",U,21,Female,,White,,English,No,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 14:54:32,2021-07-31 15:03:00,IP Address,70.224.18.32,100,507,True,2021-07-31 15:03:01,R_3sHWTi5WqfJTNNn,,,,,42.9922943115234375,-87.99320220947265625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6105a785760b33cd49379c65,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,2,,,,,,H,L,O,U,27,Female,,White,,English,No,The bolding and underlining of key sentences was helpful.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 14:59:13,2021-07-31 15:04:06,IP Address,96.92.231.45,100,293,True,2021-07-31 15:04:08,R_2P26KZkTL87EQAy,,,,,41.8737945556640625,-87.966796875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fcda2eca8b7b670852fff1,,,,,,4,,,,,,,,,3,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,H,L,O,U,19,Female,,White,,English,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:00:32,2021-07-31 15:04:19,IP Address,73.47.62.9,100,227,True,2021-07-31 15:04:20,R_50aCZ0SqsnXB0fD,,,,,42.336395263671875,-71.03260040283203125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,610306bdb3e06cb2035ff0b0,,,,,,,,6,,,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,1,,,,,,H,L,O,U,20,Female,,White,,English,n/a,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 14:59:39,2021-07-31 15:04:49,IP Address,206.121.139.66,100,309,True,2021-07-31 15:04:50,R_SZEtghbIlFmdikV,,,,,32.8007965087890625,-96.78839874267578125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fe581f59d7abe4ad47b991,,,,,,6,,,,,,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,H,L,O,U,21,Female,,White,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:01:49,2021-07-31 15:05:02,IP Address,72.76.22.241,100,192,True,2021-07-31 15:05:03,R_2AKLCKxrBCYUvGf,,,,,40.5511016845703125,-74.460601806640625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60feff78724e17b023737408,,,,,,,,,6,,,,5,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,H,L,O,U,18,Female,,"Hispanic, Latino, Latina, or Latinx",,English,No difficulties.,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:00:25,2021-07-31 15:05:31,IP Address,98.246.240.85,100,306,True,2021-07-31 15:05:32,R_2EtvR5DI6KeRPka,,,,,45.57769775390625,-122.67950439453125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fd1750bf2e9199c02f1280,,,,,,,,,,,4,,,,,,,3,,,,,,,,,,,,,,,6,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,H,L,O,U,19,Female,,"Hispanic, Latino, Latina, or Latinx,White",,"english ",,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:03:05,2021-07-31 15:06:00,IP Address,75.73.25.134,100,175,True,2021-07-31 15:06:01,R_cRSl4n2KOhAbmEx,,,,,45.17010498046875,-93.1912994384765625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,5ff2bcd37e067a7778502bcb,,,,6,,,,,,,,,,6,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,H,L,O,U,27,Male,,White,,English,"No, clear",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:02:34,2021-07-31 15:06:06,IP Address,65.33.153.134,100,211,True,2021-07-31 15:06:07,R_28YUkkPKfm6ygcu,,,,,27.4398956298828125,-82.57700347900390625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fce707f58d4a9d9f1b5546,,,,6,,,,,,,,,,,,,4,,,,,,,,,,,,,,6,,,,,,6,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,H,L,O,U,20,Female,,"Black or African American,White",,"English ",No.,"Nice pictures. ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:02:55,2021-07-31 15:06:11,IP Address,71.201.26.180,100,196,True,2021-07-31 15:06:13,R_3HFC208dIvIXWAQ,,,,,41.685302734375,-86.23290252685546875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60ffdbbc68e0421898fce9d3,,,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,,,,5,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,H,L,O,U,22,Female,,"Black or African American,White",,"English ",,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:03:16,2021-07-31 15:08:08,IP Address,172.56.42.201,100,292,True,2021-07-31 15:08:09,R_3p3YcUP0fIjzoGK,,,,,45.5220947265625,-122.8585052490234375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61036d82825c5dfea8a60357,,,,,,,,4,,,,,,4,,,,,,,,,,,,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,H,"L ",O,U,29,Female,,"Hispanic, Latino, Latina, or Latinx",,"English ","No ","No ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:04:52,2021-07-31 15:08:15,IP Address,12.110.240.197,100,202,True,2021-07-31 15:08:15,R_2P6v6pAnRkwk5ZR,,,,,33.7328948974609375,-118.29510498046875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61007fa9976814f59b682723,,,,4,,,,,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,H,L,O,U,21,Female,,Asian or Asian American,,english,no.,the images were really funny.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:02:31,2021-07-31 15:08:30,IP Address,216.71.63.186,100,358,True,2021-07-31 15:08:31,R_3hb83oUmuN3ipJi,,,,,46.83929443359375,-100.7819976806640625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6105add96d4fff44712fdb57,,,,,6,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,H,L,O,U,23,Female,,White,,English,"The Likert scale from 1-6 wasn't super clear. It just said from 1-6 but I feel there should be some instruction saying 1 is the worst and 6 is the best. ",No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:01:17,2021-07-31 15:08:40,IP Address,67.182.17.251,100,442,True,2021-07-31 15:08:41,R_2Br33XunBiTuKn2,,,,,36.7942962646484375,-119.8856048583984375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fdf1b03625ad6f3304e398,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,6,,,,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,H,L,O,U,22,Female,,"Black or African American,Hispanic, Latino, Latina, or Latinx",,English,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:02:12,2021-07-31 15:08:53,IP Address,24.181.41.68,100,400,True,2021-07-31 15:08:54,R_2aPpQmY0dF3fIcK,,,,,32.8112945556640625,-85.174896240234375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6105a5f8a8604f12279ef001,,,5,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,,,4,,,,,,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,H,L,O,U,21,Female,,White,,English,"No, very clear.",Answers partially based on friendliness of the faces (before tasting).,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:06:38,2021-07-31 15:09:12,IP Address,71.179.46.20,100,153,True,2021-07-31 15:09:12,R_6u7OO8WbThkUH4J,,,,,39.1269073486328125,-76.697998046875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61059e15cd4d87d59208ec25,,,,,,,,6,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,,,,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,H,L,O,U,34,Male,,"American Indian or Alaska Native,White",,English,No. No.,No.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:04:50,2021-07-31 15:09:15,IP Address,174.54.54.64,100,265,True,2021-07-31 15:09:16,R_xopXFWc0yK2nX5D,,,,,40.009002685546875,-76.36309814453125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61040e681713fa47f32e1b57,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,3,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,H,L,O,U,29,Female,,White,,English,No,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:02:05,2021-07-31 15:09:48,IP Address,99.10.231.70,100,462,True,2021-07-31 15:09:49,R_2tLOJkQcM14HLLY,,,,,34.019500732421875,-84.31060028076171875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fef7e64ea32486c9cf3eb4,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,6,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,H,L,O,U,30,Female,,White,,English,"No. ",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:04:35,2021-07-31 15:10:34,IP Address,107.184.110.122,100,359,True,2021-07-31 15:10:34,R_aY2U9rq7p01f78d,,,,,34.2666015625,-118.7642974853515625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60ff7cb37e375f9fd77dd475,,,5,,,,,,,,,,,,,,,,,,,,,3,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,H,L,O,U,19,Female,,"Hispanic, Latino, Latina, or Latinx",,English,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:04:44,2021-07-31 15:11:16,IP Address,99.153.34.42,100,392,True,2021-07-31 15:11:17,R_1jkcXF5yx6weWiW,,,,,34.203704833984375,-84.1031036376953125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6105a95c453ffa61afd706a7,,,,,4,,,,,,,,,,,,,,,,,3,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,H,L,O,U,19,Female,,White,,English,No/None,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:09:01,2021-07-31 15:11:56,IP Address,76.72.10.23,100,175,True,2021-07-31 15:11:57,R_3k7nCsEzEJTbYSm,,,,,30.180999755859375,-92.047698974609375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61003d8e60e719291869b354,,6,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,5,,,,,,,,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,H,L,O,U,18,Female,,White,,English,No,"No
",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:06:53,2021-07-31 15:11:59,IP Address,96.3.17.179,100,306,True,2021-07-31 15:12:00,R_2b4eLxT9OpFRvHG,,,,,48.226104736328125,-101.29740142822265625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fcda7c9d2640fc1989f26a,,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,H,L,O,U,34,Female,,White,,English,Nothing unclear,Interesting survey. I wish we could see the results of others.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:05:58,2021-07-31 15:12:02,IP Address,173.92.242.153,100,364,True,2021-07-31 15:12:02,R_3lYsv4OlSMEkg7L,,,,,35.2071990966796875,-80.9568023681640625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61035c9688ed980b0a15355d,6,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,2,,,,,,,,,,,,,,,,,4,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,1,,,,,,,,,,H,L,O,U,22,Female,,White,,English,"The star ratings should have been more specific; there should have been a key listed. Ex: ""1 star being terrible, 6 stars being excellent"". This would have helped clarify better.",N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:09:25,2021-07-31 15:13:24,IP Address,47.198.237.249,100,239,True,2021-07-31 15:13:25,R_cwQkB2QaRcjFsyt,,,,,27.773101806640625,-82.4087982177734375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60ff28bf3badea2ecba7cbdb,,,,,,,,,6,,,,,,,,,,,,,,3,,,,6,,,,,,,,,,,,,,4,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,H,L,O,U,50,Male,,White,,ENGLISH,NO,GOOD EXPERIMENT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:09:46,2021-07-31 15:13:55,IP Address,69.42.3.223,100,248,True,2021-07-31 15:13:56,R_2zMHvL2OrPhG7nr,,,,,37.954498291015625,-121.97589874267578125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fd37c908df3922575ec1a5,,,,,,6,,,,,,,,,,,,,,,,,,2,,6,,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,H,L,O,U,21,Non-binary,,White,,English,no,no,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:09:27,2021-07-31 15:13:56,IP Address,24.182.54.88,100,268,True,2021-07-31 15:13:56,R_3UaTAGBNknopN1n,,,,,39.52490234375,-119.8130950927734375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61006dc0ff388866f3dba1c3,,,,,,,,3,,,,,5,,,,,,,,,,,,,,,6,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,H,L,O,U,46,Male,,White,,ENGLISH,NO,GOOD STUDY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:10:49,2021-07-31 15:14:19,IP Address,136.226.48.247,100,210,True,2021-07-31 15:14:20,R_27fnoTOI9H6cWVg,,,,,39.479095458984375,-76.65709686279296875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fc760d20623e28b2b90ddd,4,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,3,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,H,L,O,U,28,Female,,White,,English,None,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:10:19,2021-07-31 15:14:39,IP Address,174.197.204.5,100,259,True,2021-07-31 15:14:40,R_25uz0x4q8QDAtqm,,,,,41.654205322265625,-74.70240020751953125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61007bda6bbf4ed225838f18,,,,,,,,6,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,H,L,O,U,22,Female,,White,,English,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:09:44,2021-07-31 15:15:08,IP Address,72.24.18.10,100,324,True,2021-07-31 15:15:08,R_1BYr3CwDE8ZdmeQ,,,,,30.3634033203125,-88.5579986572265625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,5e95e7de5c21c2047c90e528,,,,,,,,,5,,,,,,,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,,6,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,3,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,H,L,O,U,25,Male,,White,,english,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:10:42,2021-07-31 15:15:45,IP Address,50.5.138.181,100,302,True,2021-07-31 15:15:46,R_2CJuiCBSxeNzYet,,,,,39.2454071044921875,-84.25370025634765625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6100541eab2d6d42472d3e55,,,6,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,5,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,h,L,O,U,21,Female,,White,,english,no,no,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-31 15:10:22,2021-07-31 15:15:52,IP Address,74.80.59.202,100,329,True,2021-07-31 15:15:52,R_41smVgIoA2lFluh,,,,,30.180999755859375,-92.047698974609375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61035a67c25dfa87e7ebe9ca,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,,,3,,,,,,,,,,H,L,O,U,23,Female,,White,,"English ","Everything was very clear ",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
